交易日期,開盤,最高,最低,收盤,漲跌,5日均,10日均,20日均,60日均,5日乖離,10日乖離,月均乖離,60均乖離
1997/7/26,9973.3,9973.3,9869.1,9869.3,60.34,9648.4,9661.9,9526.8,8807.3,2.29%,2.15%,3.59%,12.06%
1997/7/28,9930.0,9995.4,9899.6,9923.0,53.79,9722.9,9699.7,9563.3,8838.0,2.06%,2.30%,3.76%,12.28%
1997/7/29,9980.1,10058.0,9892.3,9892.3,-30.7,9825.2,9731.8,9595.0,8867.1,0.68%,1.65%,3.10%,11.56%
1997/7/30,9953.9,10000.6,9898.3,9942.8,50.45,9887.3,9758.3,9626.0,8897.7,0.56%,1.89%,3.29%,11.75%
1997/7/31,10111.8,10113.6,10050.9,10066.4,123.56,9938.8,9790.0,9664.1,8932.2,1.28%,2.82%,4.16%,12.70%
1997/8/1,9953.3,10102.8,9942.3,10001.6,-64.79,9965.2,9806.8,9696.0,8965.2,0.36%,1.99%,3.15%,11.56%
1997/8/2,10141.3,10141.3,10048.9,10048.9,47.34,9990.4,9856.7,9727.0,8996.8,0.59%,1.95%,3.31%,11.69%
1997/8/4,10167.3,10167.3,10065.8,10065.8,16.86,10025.1,9925.1,9760.5,9028.9,0.41%,1.42%,3.13%,11.48%
1997/8/5,10077.1,10077.1,9917.5,9919.7,-146.08,10020.5,9953.9,9781.4,9057.9,-1.01%,-0.34%,1.41%,9.51%
1997/8/6,9991.3,9991.3,9833.4,9861.5,-58.22,9979.5,9959.1,9794.8,9085.7,-1.18%,-0.98%,0.68%,8.54%
1997/8/7,9935.2,9962.2,9822.1,9840.9,-20.59,9947.3,9956.3,9809.1,9114.3,-1.07%,-1.16%,0.32%,7.97%
1997/8/8,9921.9,9934.5,9851.8,9923.8,82.97,9922.3,9956.4,9828.0,9145.4,0.02%,-0.33%,0.97%,8.51%
1997/8/9,10023.7,10027.5,9974.9,9993.5,69.7,9907.9,9966.5,9849.1,9178.6,0.86%,0.27%,1.47%,8.88%
1997/8/11,10035.4,10036.0,9863.6,9897.3,-96.27,9903.4,9961.9,9860.1,9210.2,-0.06%,-0.65%,0.38%,7.46%
1997/8/12,9896.0,9932.3,9759.4,9807.7,-89.53,9892.7,9936.1,9863.0,9237.6,-0.86%,-1.29%,-0.56%,6.17%
1997/8/13,9870.2,9870.2,9556.1,9556.1,-251.62,9835.7,9891.5,9849.2,9260.2,-2.84%,-3.39%,-2.98%,3.20%
1997/8/14,9659.7,9659.7,9501.6,9632.3,76.22,9777.4,9849.9,9853.3,9283.2,-1.48%,-2.21%,-2.24%,3.76%
1997/8/15,9728.5,9804.2,9700.8,9770.8,138.45,9732.9,9820.4,9872.7,9308.0,0.39%,-0.50%,-1.03%,4.97%
1997/8/16,9663.6,9716.9,9652.5,9706.6,-64.22,9694.7,9799.1,9876.5,9332.6,0.12%,-0.94%,-1.72%,4.01%
1997/8/19,9788.2,9806.3,9703.9,9712.5,5.88,9675.7,9784.2,9871.6,9355.4,0.38%,-0.73%,-1.61%,3.82%
1997/8/20,9831.6,9855.2,9797.3,9855.2,142.71,9735.5,9785.6,9870.9,9380.2,1.23%,0.71%,-0.16%,5.06%
1997/8/21,9983.3,10054.5,9983.3,10025.1,169.96,9814.0,9795.7,9876.0,9407.4,2.15%,2.34%,1.51%,6.57%
1997/8/22,9992.3,10056.2,9979.7,10020.5,-4.58,9864.0,9798.4,9882.4,9436.6,1.59%,2.27%,1.40%,6.19%
1997/8/23,10120.2,10120.2,9951.7,9965.4,-55.12,9915.7,9805.2,9883.6,9465.1,0.50%,1.63%,0.83%,5.29%
1997/8/25,10026.5,10057.1,9994.8,10011.5,46.04,9975.5,9825.6,9880.8,9493.3,0.36%,1.89%,1.32%,5.46%
1997/8/26,10134.3,10166.9,10082.0,10116.8,105.38,10027.9,9881.7,9886.6,9520.2,0.89%,2.38%,2.33%,6.27%
1997/8/27,10191.8,10256.1,10050.7,10050.7,-66.17,10033.0,9923.5,9886.7,9543.7,0.18%,1.28%,1.66%,5.31%
1997/8/28,10067.5,10067.5,9796.9,9827.5,-223.18,9994.4,9929.2,9874.8,9562.9,-1.67%,-1.02%,-0.48%,2.77%
1997/8/30,9667.7,9756.5,9646.7,9756.5,-71.03,9952.6,9934.2,9866.6,9580.3,-1.97%,-1.79%,-1.12%,1.84%
1997/9/1,9861.8,9861.8,9505.0,9505.0,-251.47,9851.3,9913.4,9848.8,9594.7,-3.52%,-4.12%,-3.49%,-0.94%
1997/9/2,9564.4,9564.4,9185.5,9211.7,-293.32,9670.3,9849.1,9817.3,9600.2,-4.74%,-6.47%,-6.17%,-4.05%
1997/9/3,9460.8,9502.7,9375.8,9460.8,249.09,9552.3,9792.6,9794.2,9610.7,-0.96%,-3.39%,-3.40%,-1.56%
1997/9/4,9421.3,9466.6,9117.9,9147.9,-312.91,9416.3,9705.4,9751.9,9614.4,-2.85%,-5.74%,-6.19%,-4.85%
1997/9/5,9278.3,9304.1,9141.4,9290.4,142.54,9323.1,9637.9,9721.5,9620.6,-0.35%,-3.61%,-4.44%,-3.43%
1997/9/6,9368.2,9420.6,9348.9,9382.7,92.34,9298.7,9575.0,9700.3,9627.7,0.90%,-2.01%,-3.27%,-2.54%
1997/9/8,9357.0,9357.0,9133.4,9149.3,-233.44,9286.2,9478.2,9679.9,9632.3,-1.47%,-3.47%,-5.48%,-5.01%
1997/9/9,9154.1,9174.4,9002.8,9079.4,-69.93,9209.9,9381.1,9652.3,9633.9,-1.42%,-3.22%,-5.94%,-5.76%
1997/9/10,9243.0,9269.9,9145.2,9145.2,65.82,9209.4,9312.9,9621.0,9635.9,-0.70%,-1.80%,-4.95%,-5.09%
1997/9/11,9038.9,9134.5,9027.9,9115.1,-30.08,9174.3,9248.7,9591.4,9637.3,-0.65%,-1.44%,-4.97%,-5.42%
1997/9/12,9157.3,9191.7,9142.5,9155.2,40.14,9128.8,9213.8,9563.6,9640.0,0.29%,-0.64%,-4.27%,-5.03%
1997/9/13,9233.3,9266.9,9073.1,9093.8,-61.4,9117.7,9202.0,9525.5,9641.1,-0.26%,-1.18%,-4.53%,-5.68%
1997/9/15,8996.7,9020.7,8898.1,8932.0,-161.82,9088.3,9149.1,9470.9,9636.7,-1.72%,-2.37%,-5.69%,-7.31%
1997/9/17,9070.2,9123.2,9020.4,9087.5,155.52,9076.7,9143.1,9424.2,9633.9,0.12%,-0.61%,-3.57%,-5.67%
1997/9/18,9075.3,9141.3,9055.4,9141.3,53.79,9082.0,9128.2,9383.0,9630.9,0.65%,0.14%,-2.58%,-5.08%
1997/9/19,9189.6,9292.1,9187.2,9243.7,102.37,9099.7,9114.3,9344.6,9629.8,1.58%,1.42%,-1.08%,-4.01%
1997/9/20,9232.1,9261.5,9189.8,9201.2,-42.5,9121.2,9119.5,9298.8,9627.1,0.88%,0.90%,-1.05%,-4.42%
1997/9/22,9257.1,9289.0,9216.6,9221.0,19.79,9179.0,9133.6,9257.4,9623.7,0.46%,0.96%,-0.39%,-4.18%
1997/9/23,9230.1,9230.1,9053.8,9073.8,-147.22,9176.2,9126.5,9219.7,9618.3,-1.12%,-0.58%,-1.58%,-5.66%
1997/9/24,9032.0,9084.0,8978.7,8994.0,-79.75,9146.7,9114.4,9181.5,9609.9,-1.67%,-1.32%,-2.04%,-6.41%
1997/9/25,9168.1,9168.1,8791.8,8791.8,-202.21,9056.4,9078.0,9145.9,9596.5,-2.92%,-3.15%,-3.87%,-8.39%
1997/9/26,8750.8,8829.1,8599.8,8719.0,-72.81,8959.9,9040.5,9121.3,9582.6,-2.69%,-3.56%,-4.41%,-9.01%
1997/9/27,8789.8,8829.4,8760.1,8829.4,110.37,8881.6,9030.3,9089.7,9570.6,-0.59%,-2.22%,-2.86%,-7.75%
1997/9/30,8806.8,8812.0,8658.1,8708.8,-120.54,8808.6,8992.4,9067.7,9556.3,-1.13%,-3.15%,-3.96%,-8.87%
1997/10/1,8737.1,8737.1,8625.8,8695.0,-13.81,8748.8,8947.8,9038.0,9539.9,-0.61%,-2.82%,-3.79%,-8.86%
1997/10/2,8698.7,8733.6,8502.9,8504.7,-190.36,8691.4,8873.9,8994.1,9519.1,-2.15%,-4.16%,-5.44%,-10.66%
1997/10/3,8393.9,8537.2,8393.9,8537.2,32.52,8655.0,8807.5,8963.5,9497.5,-1.36%,-3.07%,-4.76%,-10.11%
1997/10/4,8402.2,8429.6,8315.7,8380.8,-156.35,8565.3,8723.4,8928.5,9478.0,-2.15%,-3.93%,-6.13%,-11.58%
1997/10/6,8405.3,8498.7,8384.4,8392.6,11.76,8502.1,8655.3,8890.9,9461.6,-1.29%,-3.04%,-5.60%,-11.30%
1997/10/7,8285.3,8368.3,8177.5,8221.4,-171.24,8407.3,8578.1,8846.2,9438.0,-2.21%,-4.16%,-7.06%,-12.89%
1997/10/8,8285.9,8325.6,8204.9,8255.8,34.47,8357.6,8524.5,8801.2,9412.2,-1.22%,-3.15%,-6.20%,-12.29%
1997/10/9,8373.2,8461.9,8364.8,8461.9,206.05,8342.5,8498.8,8769.6,9388.7,1.43%,-0.43%,-3.51%,-9.87%
1997/10/13,8503.8,8512.6,8444.2,8463.2,1.29,8359.0,8462.1,8746.2,9364.4,1.25%,0.01%,-3.24%,-9.62%
1997/10/14,8480.8,8489.4,8391.3,8429.4,-33.81,8366.3,8434.2,8713.3,9340.0,0.75%,-0.06%,-3.26%,-9.75%
1997/10/15,8381.3,8392.5,8259.9,8262.4,-166.95,8374.5,8390.9,8669.3,9312.0,-1.34%,-1.53%,-4.69%,-11.27%
1997/10/16,8177.4,8203.1,7967.4,7997.8,-264.59,8322.9,8340.2,8607.1,9277.5,-3.91%,-4.11%,-7.08%,-13.79%
1997/10/17,8084.2,8084.2,7654.9,7832.2,-165.66,8197.0,8269.7,8538.6,9241.3,-4.45%,-5.29%,-8.27%,-15.25%
1997/10/18,7637.9,7768.2,7618.5,7618.5,-213.7,8028.0,8193.5,8458.5,9200.8,-5.10%,-7.02%,-9.93%,-17.20%
1997/10/20,7579.9,7579.9,7275.0,7316.8,-301.67,7805.5,8085.9,8370.6,9155.0,-6.26%,-9.51%,-12.59%,-20.08%
1997/10/21,7468.8,7734.1,7468.8,7734.1,417.27,7699.8,8037.2,8307.6,9118.6,0.44%,-3.77%,-6.90%,-15.18%
1997/10/22,7752.3,7835.6,7529.4,7692.5,-41.58,7638.8,7980.8,8252.7,9082.4,0.70%,-3.61%,-6.79%,-15.30%
1997/10/23,7739.6,7901.8,7669.8,7825.0,132.54,7637.4,7917.2,8208.0,9048.8,2.46%,-1.16%,-4.67%,-13.52%
1997/10/24,7536.0,7741.8,7536.0,7719.0,-105.97,7657.5,7842.8,8152.4,9012.1,0.80%,-1.58%,-5.32%,-14.35%
1997/10/27,7719.9,7788.4,7662.5,7662.5,-56.51,7726.6,7766.1,8100.1,8973.2,-0.83%,-1.33%,-5.40%,-14.61%
1997/10/28,7280.6,7339.6,7186.7,7210.0,-452.52,7621.8,7660.8,8025.9,8928.5,-5.40%,-5.88%,-10.17%,-19.25%
1997/10/29,7391.3,7391.3,7089.6,7089.6,-120.45,7501.2,7570.0,7955.1,8883.2,-5.49%,-6.35%,-10.88%,-20.19%
1997/10/30,7136.2,7315.8,7040.5,7313.4,223.84,7398.9,7518.1,7893.9,8845.8,-1.16%,-2.72%,-7.35%,-17.32%
1997/11/3,7419.3,7651.6,7406.1,7646.4,332.95,7384.4,7520.9,7857.2,8812.7,3.55%,1.67%,-2.68%,-13.23%
1997/11/4,7835.6,7940.2,7764.0,7785.3,138.97,7408.9,7567.8,7826.8,8779.6,5.08%,2.87%,-0.53%,-11.32%
1997/11/5,7733.2,7864.2,7733.2,7864.2,78.9,7539.8,7580.8,7809.0,8748.9,4.30%,3.74%,0.71%,-10.11%
1997/11/6,7987.1,8090.1,7983.9,8076.8,212.55,7737.2,7619.2,7800.0,8721.6,4.39%,6.01%,3.55%,-7.39%
1997/11/7,8076.5,8137.0,7778.7,7860.1,-216.68,7846.6,7622.7,7769.9,8688.4,0.17%,3.11%,1.16%,-9.53%
1997/11/8,7618.4,7729.6,7594.3,7670.8,-189.33,7851.4,7617.9,7730.3,8649.1,-2.30%,0.69%,-0.77%,-11.31%
1997/11/10,7724.9,7811.0,7644.5,7767.1,96.38,7847.8,7628.4,7697.2,8611.6,-1.03%,1.82%,0.91%,-9.81%
1997/11/11,7765.2,7797.7,7681.1,7712.2,-54.98,7817.4,7678.6,7669.7,8574.0,-1.35%,0.44%,0.55%,-10.05%
1997/11/13,7544.4,7588.0,7515.6,7554.9,-157.22,7713.0,7725.1,7647.6,8533.1,-2.05%,-2.20%,-1.21%,-11.46%
1997/11/14,7673.1,7681.3,7482.9,7482.9,-72.02,7637.6,7742.1,7630.1,8489.2,-2.03%,-3.35%,-1.93%,-11.85%
1997/11/15,7541.0,7541.0,7418.0,7492.3,9.34,7601.9,7726.7,7623.8,8446.5,-1.44%,-3.03%,-1.73%,-11.30%
1997/11/17,7528.3,7690.5,7499.3,7690.5,198.28,7586.6,7717.2,7642.5,8410.9,1.37%,-0.35%,0.63%,-8.56%
1997/11/18,7870.0,7876.1,7645.0,7645.0,-45.57,7573.1,7695.3,7638.0,8375.7,0.95%,-0.65%,0.09%,-8.72%
1997/11/19,7606.5,7705.4,7606.5,7705.4,60.43,7603.2,7658.1,7638.7,8345.7,1.34%,0.62%,0.87%,-7.67%
1997/11/20,7747.9,7806.7,7693.3,7693.3,-12.11,7645.3,7641.4,7632.1,8320.4,0.63%,0.68%,0.80%,-7.54%
1997/11/21,7762.2,7773.4,7732.7,7773.4,80.06,7701.5,7651.7,7634.8,8292.3,0.93%,1.59%,1.81%,-6.26%
1997/11/22,7833.1,7907.5,7824.1,7907.5,134.14,7744.9,7665.7,7647.0,8271.6,2.10%,3.15%,3.41%,-4.40%
1997/11/24,7880.0,7880.0,7756.3,7756.3,-151.24,7767.2,7670.1,7674.4,8246.1,-0.14%,1.12%,1.07%,-5.94%
1997/11/25,7702.7,7773.2,7698.5,7760.0,3.72,7778.1,7690.6,7707.9,8219.0,-0.23%,0.90%,0.68%,-5.59%
1997/11/26,7819.8,7819.8,7698.2,7698.2,-61.73,7779.1,7712.2,7727.1,8194.8,-1.04%,-0.18%,-0.37%,-6.06%
1997/11/27,7737.5,7762.2,7690.1,7762.2,63.91,7776.8,7739.2,7732.9,8172.9,-0.19%,0.30%,0.38%,-5.03%
1997/11/28,7833.5,7876.9,7797.2,7797.2,35.04,7754.8,7749.8,7733.5,8150.4,0.55%,0.61%,0.82%,-4.33%
1997/12/1,7446.5,7455.0,7354.9,7400.6,-396.55,7683.6,7725.4,7710.3,8121.8,-3.68%,-4.20%,-4.02%,-8.88%
1997/12/2,7455.5,7679.5,7455.5,7679.5,278.89,7667.6,7722.8,7690.5,8097.2,0.16%,-0.56%,-0.14%,-5.16%
1997/12/3,7651.7,7904.2,7651.7,7902.5,222.98,7708.4,7743.7,7692.6,8077.4,2.52%,2.05%,2.73%,-2.17%
1997/12/4,8003.9,8060.3,7919.4,8050.1,147.62,7766.0,7771.4,7711.6,8062.7,3.66%,3.59%,4.39%,-0.16%
1997/12/5,8175.2,8280.7,8121.9,8166.9,116.74,7839.9,7797.3,7731.5,8047.3,4.17%,4.74%,5.63%,1.49%
1997/12/6,8297.1,8297.1,8192.3,8243.8,76.89,8008.6,7846.1,7758.1,8032.4,2.94%,5.07%,6.26%,2.63%
1997/12/8,8265.4,8402.2,8265.4,8402.2,158.41,8153.1,7910.3,7800.5,8018.4,3.06%,6.22%,7.71%,4.79%
1997/12/9,8512.6,8512.6,8325.2,8333.5,-68.68,8239.3,7973.8,7843.0,8003.9,1.14%,4.51%,6.25%,4.12%
1997/12/10,8368.2,8532.3,8368.2,8503.5,170.05,8330.0,8048.0,7893.6,7991.9,2.08%,5.66%,7.73%,6.40%
1997/12/11,8438.4,8451.9,8250.9,8270.6,-232.96,8350.7,8095.3,7922.6,7978.6,-0.96%,2.16%,4.39%,3.66%
1997/12/12,8135.2,8398.3,8135.2,8398.3,127.69,8381.6,8195.1,7960.2,7968.6,0.20%,2.48%,5.50%,5.39%
1997/12/13,8430.5,8521.1,8338.2,8343.9,-54.4,8370.0,8261.5,7992.2,7961.2,-0.31%,1.00%,4.40%,4.81%
1997/12/15,8420.9,8420.9,8241.5,8241.5,-102.38,8351.6,8295.4,8019.6,7953.2,-1.32%,-0.65%,2.77%,3.62%
1997/12/16,8341.4,8341.4,8172.8,8193.7,-47.84,8289.6,8309.8,8040.6,7942.6,-1.16%,-1.40%,1.90%,3.16%
1997/12/17,8297.7,8347.2,8241.7,8347.2,153.55,8304.9,8327.8,8062.6,7936.6,0.51%,0.23%,3.53%,5.17%
1997/12/18,8361.9,8380.7,8255.0,8255.0,-92.16,8276.3,8328.9,8087.5,7929.2,-0.26%,-0.89%,2.07%,4.11%
1997/12/19,8205.8,8305.8,8092.2,8092.6,-162.46,8226.0,8298.0,8104.1,7922.4,-1.62%,-2.48%,-0.14%,2.15%
1997/12/20,8150.0,8169.8,8085.5,8154.3,61.69,8208.5,8280.0,8126.9,7916.0,-0.66%,-1.52%,0.34%,3.01%
1997/12/22,8223.7,8226.1,8097.0,8104.0,-50.24,8190.6,8240.1,8144.0,7911.4,-1.06%,-1.65%,-0.49%,2.44%
1997/12/23,8192.7,8192.7,8038.3,8038.3,-65.72,8128.8,8216.9,8156.1,7905.5,-1.11%,-2.17%,-1.44%,1.68%
1997/12/24,7925.1,8080.8,7925.1,8075.1,36.74,8092.8,8184.5,8189.8,7903.0,-0.22%,-1.34%,-1.40%,2.18%
1997/12/26,8135.5,8205.7,8113.2,8132.5,57.45,8100.8,8163.4,8212.5,7901.0,0.39%,-0.38%,-0.97%,2.93%
1997/12/27,8221.9,8221.9,8096.3,8104.6,-27.86,8090.9,8149.7,8222.6,7895.0,0.17%,-0.55%,-1.43%,2.65%
1997/12/29,8111.8,8113.2,8073.7,8076.7,-27.99,8085.4,8138.0,8223.9,7888.6,-0.11%,-0.75%,-1.79%,2.38%
1997/12/30,8167.3,8167.3,8116.2,8145.8,69.12,8106.9,8117.9,8222.8,7883.9,0.48%,0.34%,-0.94%,3.32%
1997/12/31,8226.3,8243.6,8176.7,8187.3,41.5,8129.4,8111.1,8220.0,7882.6,0.71%,0.94%,-0.40%,3.86%
1998/1/3,8200.8,8200.8,8155.5,8159.1,-28.16,8134.7,8117.8,8207.9,7885.3,0.30%,0.51%,-0.59%,3.47%
1998/1/5,8154.9,8154.9,8028.6,8028.6,-130.48,8119.5,8105.2,8192.6,7888.6,-1.12%,-0.94%,-2.00%,1.78%
1998/1/6,7994.7,7999.6,7938.7,7966.2,-62.45,8097.4,8091.4,8165.8,7894.4,-1.62%,-1.55%,-2.44%,0.91%
1998/1/7,7968.5,8017.5,7821.8,7835.6,-130.62,8035.4,8071.1,8144.0,7903.0,-2.49%,-2.92%,-3.79%,-0.85%
1998/1/8,7860.0,7871.1,7775.3,7778.2,-57.4,7953.5,8041.4,8113.0,7903.8,-2.20%,-3.27%,-4.13%,-1.59%
1998/1/9,7779.1,7813.9,7647.2,7737.2,-40.96,7869.1,8001.9,8082.7,7904.5,-1.68%,-3.31%,-4.27%,-2.12%
1998/1/12,7578.1,7592.7,7375.1,7375.1,-362.06,7738.4,7929.0,8039.3,7897.0,-4.69%,-6.98%,-8.26%,-6.61%
1998/1/13,7496.4,7517.1,7399.5,7513.2,138.1,7647.9,7872.6,8005.3,7893.6,-1.76%,-4.57%,-6.15%,-4.82%
1998/1/14,7617.5,7798.3,7617.5,7798.3,285.01,7640.4,7837.9,7977.9,7895.8,2.07%,-0.51%,-2.25%,-1.24%
1998/1/15,7856.2,7856.2,7767.2,7770.8,-27.48,7638.9,7796.2,7953.7,7905.2,1.73%,-0.33%,-2.30%,-1.70%
1998/1/16,7756.4,7879.2,7756.4,7799.1,28.33,7651.3,7760.2,7939.0,7917.0,1.93%,0.50%,-1.76%,-1.49%
1998/1/17,7887.2,7917.0,7883.9,7895.5,96.38,7755.4,7746.9,7926.1,7926.7,1.81%,1.92%,-0.39%,-0.39%
1998/1/19,7928.5,7935.9,7842.1,7847.6,-47.86,7822.2,7735.1,7913.2,7930.1,0.32%,1.46%,-0.83%,-1.04%
1998/1/20,7880.6,7908.2,7840.6,7907.7,60.06,7844.1,7742.3,7906.7,7932.1,0.81%,2.14%,0.01%,-0.31%
1998/1/21,8020.5,8098.7,8009.2,8098.7,190.97,7909.7,7774.3,7907.9,7936.0,2.39%,4.17%,2.41%,2.05%
1998/1/22,8066.1,8114.2,8066.1,8085.5,-13.18,7967.0,7809.1,7905.5,7936.2,1.49%,3.54%,2.28%,1.88%
1998/2/2,8260.3,8405.1,8245.4,8405.1,319.64,8068.9,7912.1,7920.6,7945.2,4.17%,6.23%,6.12%,5.79%
1998/2/3,8583.4,8586.9,8478.3,8514.2,109.07,8202.2,8012.2,7942.4,7959.3,3.80%,6.26%,7.20%,6.97%
1998/2/4,8539.8,8575.3,8453.4,8470.6,-43.57,8314.8,8079.5,7958.7,7971.0,1.87%,4.84%,6.43%,6.27%
1998/2/5,8492.9,8626.8,8485.0,8622.0,151.35,8419.5,8164.6,7980.4,7986.2,2.41%,5.60%,8.04%,7.96%
1998/2/6,8712.3,8775.7,8469.4,8544.1,-77.82,8511.2,8239.1,7999.7,8002.7,0.39%,3.70%,6.81%,6.77%
1998/2/7,8655.2,8691.6,8584.3,8683.5,139.31,8566.9,8317.9,8032.4,8022.7,1.36%,4.39%,8.11%,8.24%
1998/2/9,8779.0,8796.4,8634.6,8634.6,-48.84,8591.0,8396.6,8065.8,8041.7,0.51%,2.83%,7.05%,7.37%
1998/2/10,8667.4,8673.4,8537.4,8567.7,-66.95,8610.4,8462.6,8102.4,8056.3,-0.50%,1.24%,5.74%,6.35%
1998/2/11,8694.0,8753.5,8682.2,8713.4,145.76,8628.7,8524.1,8149.2,8074.1,0.98%,2.22%,6.92%,7.92%
1998/2/12,8805.2,8831.1,8763.1,8800.0,86.6,8679.8,8595.5,8202.3,8092.4,1.38%,2.38%,7.29%,8.74%
1998/2/13,8920.2,8920.2,8706.5,8706.5,-93.57,8684.4,8625.7,8268.9,8109.3,0.25%,0.94%,5.29%,7.36%
1998/2/16,8673.8,8729.7,8628.4,8708.3,1.84,8699.2,8645.1,8328.6,8124.9,0.10%,0.73%,4.56%,7.18%
1998/2/17,8702.0,8796.2,8648.8,8782.1,73.8,8742.1,8676.2,8377.8,8139.4,0.46%,1.22%,4.83%,7.90%
1998/2/18,8868.7,8886.1,8815.5,8837.3,55.25,8766.8,8697.7,8431.2,8157.4,0.80%,1.60%,4.82%,8.33%
1998/2/19,8958.3,9014.3,8942.7,8978.5,141.17,8802.5,8741.2,8490.1,8177.8,2.00%,2.72%,5.75%,9.79%
1998/2/20,9095.4,9095.4,9021.9,9037.5,58.97,8868.7,8776.6,8547.2,8200.1,1.90%,2.97%,5.74%,10.21%
1998/2/21,9132.8,9138.8,9069.1,9088.8,51.33,8944.8,8822.0,8609.3,8222.2,1.61%,3.02%,5.57%,10.54%
1998/2/23,9126.5,9176.2,9074.6,9147.0,58.19,9017.8,8879.9,8671.3,8244.7,1.43%,3.01%,5.49%,10.94%
1998/2/24,9324.5,9324.5,9032.8,9066.5,-80.55,9063.7,8915.2,8719.7,8272.4,0.03%,1.70%,3.98%,9.60%
1998/2/25,9111.9,9131.4,9010.8,9027.1,-39.35,9073.4,8938.0,8766.7,8294.9,-0.51%,1.00%,2.97%,8.83%
1998/2/26,9144.3,9229.2,9126.6,9229.2,202.09,9111.7,8990.2,8807.9,8317.0,1.29%,2.66%,4.78%,10.97%
1998/2/27,9363.4,9378.5,9194.5,9202.6,-26.63,9134.5,9039.7,8842.4,8336.2,0.75%,1.80%,4.07%,10.39%
1998/3/2,9272.8,9314.7,9243.7,9277.1,74.53,9160.5,9089.2,8882.7,8354.7,1.27%,2.07%,4.44%,11.04%
1998/3/3,9307.0,9307.0,9120.3,9211.8,-65.26,9189.6,9126.6,8912.2,8370.9,0.24%,0.93%,3.36%,10.05%
1998/3/4,9202.8,9260.9,8972.2,8977.5,-234.29,9179.6,9126.5,8933.8,8380.5,-2.20%,-1.63%,0.49%,7.12%
1998/3/5,8995.9,8995.9,8748.9,8765.3,-212.22,9086.9,9099.3,8937.9,8387.7,-3.54%,-3.67%,-1.93%,4.50%
1998/3/6,8630.0,8853.6,8630.0,8847.7,82.33,9015.9,9075.2,8948.6,8393.4,-1.87%,-2.51%,-1.13%,5.41%
1998/3/7,8979.6,8990.4,8850.7,8850.7,3.09,8930.6,9045.5,8962.7,8403.1,-0.89%,-2.15%,-1.25%,5.33%
1998/3/9,8860.2,8910.8,8812.9,8887.4,36.62,8865.7,9027.6,8971.4,8411.2,0.24%,-1.55%,-0.94%,5.66%
1998/3/10,8971.5,8976.2,8869.6,8897.3,9.91,8849.7,9014.7,8976.3,8420.4,0.54%,-1.30%,-0.88%,5.66%
1998/3/11,8991.7,9030.5,8969.6,9030.5,133.27,8902.7,8994.8,8992.5,8433.6,1.44%,0.40%,0.42%,7.08%
1998/3/12,9113.2,9137.1,9056.4,9056.4,25.83,8944.5,8980.2,9009.9,8448.0,1.25%,0.85%,0.52%,7.20%
1998/3/13,9096.7,9109.4,9006.1,9055.5,-0.86,8985.4,8958.0,9023.6,8459.8,0.78%,1.09%,0.35%,7.04%
1998/3/16,9088.5,9107.5,9049.7,9065.3,9.78,9021.0,8943.4,9035.0,8473.3,0.49%,1.36%,0.34%,6.99%
1998/3/17,9161.2,9165.1,9037.3,9045.5,-19.75,9050.7,8950.2,9038.3,8489.2,-0.06%,1.07%,0.08%,6.55%
1998/3/18,9045.4,9069.8,8948.3,8952.7,-92.88,9035.1,8968.9,9034.1,8502.5,-0.91%,-0.18%,-0.90%,5.29%
1998/3/19,8994.0,8994.0,8837.3,8859.4,-93.25,8995.7,8970.1,9022.6,8515.0,-1.51%,-1.23%,-1.81%,4.04%
1998/3/20,8911.8,8911.8,8823.3,8904.2,44.82,8965.4,8975.4,9010.5,8529.5,-0.68%,-0.79%,-1.18%,4.39%
1998/3/21,8939.1,8955.8,8856.1,8856.1,-48.17,8923.6,8972.3,9000.0,8542.5,-0.76%,-1.30%,-1.60%,3.67%
1998/3/23,8843.8,8853.7,8738.0,8757.6,-98.47,8866.0,8958.3,8986.5,8552.9,-1.22%,-2.24%,-2.55%,2.39%
1998/3/24,8792.2,8815.6,8751.9,8806.9,49.26,8836.8,8936.0,8965.4,8564.6,-0.34%,-1.44%,-1.77%,2.83%
1998/3/25,8904.5,9040.8,8902.6,9040.8,233.9,8873.1,8934.4,8957.3,8580.7,1.89%,1.19%,0.93%,5.36%
1998/3/26,9120.2,9130.5,9014.2,9014.2,-26.58,8895.1,8930.3,8944.1,8595.2,1.34%,0.94%,0.78%,4.87%
1998/3/27,9091.8,9139.7,9070.9,9095.8,81.66,8943.0,8933.3,8938.3,8610.3,1.71%,1.82%,1.76%,5.64%
1998/3/30,9154.5,9154.5,9081.3,9089.0,-6.88,9009.3,8937.7,8943.9,8625.8,0.88%,1.69%,1.62%,5.37%
1998/3/31,9069.7,9106.8,9051.8,9091.2,2.21,9066.2,8951.5,8960.2,8643.5,0.28%,1.56%,1.46%,5.18%
1998/4/1,9160.7,9160.7,9041.5,9041.5,-49.66,9066.3,8969.7,8969.9,8661.4,-0.27%,0.80%,0.80%,4.39%
1998/4/2,9029.7,9062.4,8979.5,9013.1,-28.4,9066.1,8980.6,8978.0,8681.1,-0.58%,0.36%,0.39%,3.82%
1998/4/3,9087.8,9143.7,9043.8,9134.1,120.96,9073.8,9008.4,8990.3,8703.7,0.66%,1.39%,1.60%,4.95%
